"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",83,"05/26/20","race","case","Count",73167,83,113.439118728388
"Alabama","BLACK",6495,"05/26/20","race","case","Count",1310802,6495,495.498175925884
"Alabama","OTHER",639,"05/26/20","race","case","Count",NA,639,NA
"Alabama","UNKNOWN",2306,"05/26/20","race","case","Count",NA,2306,NA
"Alabama","WHITE",6128,"05/26/20","race","case","Count",3379955,6128,181.304188961096
"Alabama","5-24",1838,"05/26/20","age","case","Count",1249295,1838,147.122977359231
"Alabama","65+",3588,"05/26/20","age","case","Count",826894,3588,433.912932008214
"Alabama","0-4",169,"05/26/20","age","case","Count",293203,169,57.6392465288554
"Alabama","50-64",3715,"05/26/20","age","case","Count",969671,3715,383.119635422736
"Alabama","25-49",6288,"05/26/20","age","case","Count",1548808,6288,405.989638483272
"Alabama","UNKNOWN",53,"05/26/20","age","case","Count",NA,53,NA
"Alabama","FEMALE",9060,"05/26/20","gender","case","Count",2523756,9060,358.988745346222
"Alabama","MALE",6470,"05/26/20","gender","case","Count",2364115,6470,273.6753499724
"Alabama","UNKNOWN/OTHER",121,"05/26/20","gender","case","Count",NA,121,NA
"Alabama","ASIAN",3,"05/26/20","race","death","Count",73167,3,4.10020911066464
"Alabama","BLACK",252,"05/26/20","race","death","Count",1310802,252,19.2248714908888
"Alabama","OTHER",7,"05/26/20","race","death","Count",NA,7,NA
"Alabama","UNKNOWN",22,"05/26/20","race","death","Count",NA,22,NA
"Alabama","WHITE",296,"05/26/20","race","death","Count",3379955,296,8.75751304381271
"Alabama","65+",469,"05/26/20","age","death","Count",826894,469,56.7182734425452
"Alabama","50-64",92,"05/26/20","age","death","Count",969671,92,9.48775409391433
"Alabama","25-49",19,"05/26/20","age","death","Count",1548808,19,1.22674986182923
"Alabama","FEMALE",264,"05/26/20","gender","death","Count",2523756,264,10.4605992021416
"Alabama","MALE",314,"05/26/20","gender","death","Count",2364115,314,13.281925794642
"Alabama","",15651,"05/26/20","total","case","Count",4887871,15651,320.200758162398
"Alabama","UNKNOWN",3211,"05/26/20","eth","case","Count",NA,3211,NA
"Alabama","NON HISPANIC",11102,"05/26/20","eth","case","Count",4670690,11102,237.695072890729
"Alabama","HISPANIC",1338,"05/26/20","eth","case","Count",217181,1338,616.075991914578
"Alabama","",580,"05/26/20","total","death","Count",4887871,580,11.8661069410383
"Alabama","UNKNOWN",71,"05/26/20","eth","death","Count",NA,71,NA
"Alabama","NON HISPANIC",497,"05/26/20","eth","death","Count",4670690,497,10.6408260877943
"Alabama","HISPANIC",12,"05/26/20","eth","death","Count",217181,12,5.52534521896483
"Alabama","",1689,"05/26/20","total","hosp","Count",4887871,1689,34.5549217645065
"Alaska","AI/AN",34,"05/25/20","race","case","Count",113516,34,29.9517248669791
"Alaska","ASIAN",46,"05/25/20","race","case","Count",49025,46,93.8296787353391
"Alaska","BLACK",10,"05/25/20","race","case","Count",27942,10,35.7884188676544
"Alaska","MULTI",15,"05/25/20","race","case","Count",54855,15,27.3448181569593
"Alaska","NH/PI",14,"05/25/20","race","case","Count",10221,14,136.972898933568
"Alaska","OTHER",12,"05/25/20","race","case","Count",NA,12,NA
"Alaska","UNKNOWN",16,"05/25/20","race","case","Count",NA,16,NA
"Alaska","WHITE",264,"05/25/20","race","case","Count",481879,264,54.7855374481976
"Alaska","0-9",9,"05/25/20","age","case","Count",105171,9,8.55749208431982
"Alaska","10-19",27,"05/25/20","age","case","Count",96022,27,28.1185561642124
"Alaska","20-29",71,"05/25/20","age","case","Count",114672,71,61.915724850007
"Alaska","30-39",82,"05/25/20","age","case","Count",108865,82,75.3226473154825
"Alaska","40-49",58,"05/25/20","age","case","Count",86536,58,67.0241286863271
"Alaska","50-59",72,"05/25/20","age","case","Count",93805,72,76.7549704173552
"Alaska","60-69",56,"05/25/20","age","case","Count",80434,56,69.6222990277743
