"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",83,"05/29/20","race","case","Count",73167,83,113.439118728388
"Alabama","BLACK",7195,"05/29/20","race","case","Count",1310802,7195,548.900596733908
"Alabama","OTHER",724,"05/29/20","race","case","Count",NA,724,NA
"Alabama","UNKNOWN",2414,"05/29/20","race","case","Count",NA,2414,NA
"Alabama","WHITE",6616,"05/29/20","race","case","Count",3379955,6616,195.7422510063
"Alabama","5-24",2068,"05/29/20","age","case","Count",1249295,2068,165.5333608155
"Alabama","65+",3798,"05/29/20","age","case","Count",826894,3798,459.30917384816
"Alabama","0-4",203,"05/29/20","age","case","Count",293203,203,69.2353079606962
"Alabama","50-64",4019,"05/29/20","age","case","Count",969671,4019,414.47047503741
"Alabama","25-49",6918,"05/29/20","age","case","Count",1548808,6918,446.666081270241
"Alabama","UNKNOWN",26,"05/29/20","age","case","Count",NA,26,NA
"Alabama","FEMALE",9861,"05/29/20","gender","case","Count",2523756,9861,390.727154289083
"Alabama","MALE",7052,"05/29/20","gender","case","Count",2364115,7052,298.293441731895
"Alabama","UNKNOWN/OTHER",119,"05/29/20","gender","case","Count",NA,119,NA
"Alabama","ASIAN",3,"05/29/20","race","death","Count",73167,3,4.10020911066464
"Alabama","BLACK",269,"05/29/20","race","death","Count",1310802,269,20.5217874247979
"Alabama","OTHER",7,"05/29/20","race","death","Count",NA,7,NA
"Alabama","UNKNOWN",23,"05/29/20","race","death","Count",NA,23,NA
"Alabama","WHITE",308,"05/29/20","race","death","Count",3379955,308,9.11254735639972
"Alabama","65+",496,"05/29/20","age","death","Count",826894,496,59.9835045362525
"Alabama","50-64",94,"05/29/20","age","death","Count",969671,94,9.69400961769507
"Alabama","25-49",20,"05/29/20","age","death","Count",1548808,20,1.29131564403076
"Alabama","FEMALE",280,"05/29/20","gender","death","Count",2523756,280,11.0945749113623
"Alabama","MALE",328,"05/29/20","gender","death","Count",2364115,328,13.8741135689254
"Alabama","",17032,"05/29/20","total","case","Count",4887871,17032,348.454367965112
"Alabama","UNKNOWN",3437,"05/29/20","eth","case","Count",NA,3437,NA
"Alabama","NON HISPANIC",12089,"05/29/20","eth","case","Count",4670690,12089,258.826854276349
"Alabama","HISPANIC",1506,"05/29/20","eth","case","Count",217181,1506,693.430824980086
"Alabama","",610,"05/29/20","total","death","Count",4887871,610,12.479871093161
"Alabama","UNKNOWN",73,"05/29/20","eth","death","Count",NA,73,NA
"Alabama","NON HISPANIC",525,"05/29/20","eth","death","Count",4670690,525,11.24030924767
"Alabama","HISPANIC",12,"05/29/20","eth","death","Count",217181,12,5.52534521896483
"Alabama","",1818,"05/29/20","total","hosp","Count",4887871,1818,37.194107618634
"Alaska","AI/AN",40,"05/28/20","race","case","Count",113516,40,35.2373233729166
"Alaska","ASIAN",46,"05/28/20","race","case","Count",49025,46,93.8296787353391
"Alaska","BLACK",10,"05/28/20","race","case","Count",27942,10,35.7884188676544
"Alaska","MULTI",16,"05/28/20","race","case","Count",54855,16,29.1678060340899
"Alaska","NH/PI",14,"05/28/20","race","case","Count",10221,14,136.972898933568
"Alaska","OTHER",12,"05/28/20","race","case","Count",NA,12,NA
"Alaska","UNKNOWN",26,"05/28/20","race","case","Count",NA,26,NA
"Alaska","WHITE",266,"05/28/20","race","case","Count",481879,266,55.2005793985627
"Alaska","0-9",11,"05/28/20","age","case","Count",105171,11,10.4591569919464
"Alaska","10-19",30,"05/28/20","age","case","Count",96022,30,31.2428401824582
"Alaska","20-29",74,"05/28/20","age","case","Count",114672,74,64.5318822380355
"Alaska","30-39",85,"05/28/20","age","case","Count",108865,85,78.0783539245855
"Alaska","40-49",60,"05/28/20","age","case","Count",86536,60,69.3353055375797
"Alaska","50-59",76,"05/28/20","age","case","Count",93805,76,81.0191354405415
"Alaska","60-69",58,"05/28/20","age","case","Count",80434,58,72.1088097073377
"Alaska","70-79",28,"05/28/20","age","case","Count",37370,28,74.9264115600749
"Alaska","80+",8,"05/28/20","age","case","Count",14563,8,54.933736180732
"Alaska","UNKNOWN",0,"05/28/20","age","case","Count",NA,0,NA
"Alaska","FEMALE",210,"05/28/20","gender","case","Count",352865,210,59.5128448556814
"Alaska","MALE",220,"05/28/20","gender","case","Count",384573,220,57.2063041347156
"Alaska","UNKNOWN/OTHER",0,"05/28/20","gender","case","Count",NA,0,NA
"Alaska","AI/AN",2,"05/28/20","race","death","Count",113516,2,1.76186616864583
"Alaska","ASIAN",2,"05/28/20","race","death","Count",49025,2,4.07955124936257
"Alaska","BLACK",0,"05/28/20","race","death","Count",27942,0,0
"Alaska","MULTI",0,"05/28/20","race","death","Count",54855,0,0
"Alaska","NH/PI",1,"05/28/20","race","death","Count",10221,1,9.78377849525487
"Alaska","OTHER",0,"05/28/20","race","death","Count",NA,0,NA
"Alaska","UNKNOWN",0,"05/28/20","race","death","Count",NA,0,NA
"Alaska","WHITE",5,"05/28/20","race","death","Count",481879,5,1.03760487591283
"Alaska","0-9",0,"05/28/20","age","death","Count",105171,0,0
"Alaska","10-19",0,"05/28/20","age","death","Count",96022,0,0
"Alaska","20-29",0,"05/28/20","age","death","Count",114672,0,0
"Alaska","30-39",2,"05/28/20","age","death","Count",108865,2,1.83713773940201
"Alaska","40-49",0,"05/28/20","age","death","Count",86536,0,0
"Alaska","50-59",1,"05/28/20","age","death","Count",93805,1,1.0660412557966
"Alaska","60-69",1,"05/28/20","age","death","Count",80434,1,1.24325533978168
"Alaska","70-79",5,"05/28/20","age","death","Count",37370,5,13.3797163500134
"Alaska","80+",1,"05/28/20","age","death","Count",14563,1,6.8667170225915
