"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",408,"08/20/20","race","case","Count",73167,408,557.628439050392
"Alabama","BLACK",28664,"08/20/20","race","case","Count",1310802,28664,2186.75284291602
"Alabama","OTHER",5674,"08/20/20","race","case","Count",NA,5674,NA
"Alabama","UNKNOWN",38408,"08/20/20","race","case","Count",NA,38408,NA
"Alabama","WHITE",33630,"08/20/20","race","case","Count",3379955,33630,994.983661025073
"Alabama","18-24",14829,"08/20/20","age","case","Count",452658,14829,3275.98319260899
"Alabama","0-4",2187,"08/20/20","age","case","Count",293203,2187,745.899598571638
"Alabama","25-49",42782,"08/20/20","age","case","Count",1548808,42782,2762.25329414621
"Alabama","5-17",7537,"08/20/20","age","case","Count",796637,7537,946.102177026676
"Alabama","50-64",21663,"08/20/20","age","case","Count",969671,21663,2234.05670583115
"Alabama","65+",17666,"08/20/20","age","case","Count",826894,17666,2136.42861116419
"Alabama","UNKNOWN",120,"08/20/20","age","case","Count",NA,120,NA
"Alabama","FEMALE",59258,"08/20/20","gender","case","Count",2523756,59258,2348.00828606252
"Alabama","MALE",46286,"08/20/20","gender","case","Count",2364115,46286,1957.85738003439
"Alabama","UNKNOWN",1240,"08/20/20","gender","case","Count",NA,1240,NA
"Alabama","ASIAN",4,"08/20/20","race","death","Count",73167,4,5.46694548088619
"Alabama","BLACK",769,"08/20/20","race","death","Count",1310802,769,58.6663737162439
"Alabama","OTHER",41,"08/20/20","race","death","Count",NA,41,NA
"Alabama","UNKNOWN",67,"08/20/20","race","death","Count",NA,67,NA
"Alabama","WHITE",995,"08/20/20","race","death","Count",3379955,995,29.4382617520056
"Alabama","18-24",3,"08/20/20","age","death","Count",452658,3,0.662752011452355
"Alabama","0-4",3,"08/20/20","age","death","Count",293203,3,1.02318189104477
"Alabama","25-49",84,"08/20/20","age","death","Count",1548808,84,5.42352570492921
"Alabama","50-64",329,"08/20/20","age","death","Count",969671,329,33.9290336619328
"Alabama","65+",1457,"08/20/20","age","death","Count",826894,1457,176.201544575242
"Alabama","FEMALE",907,"08/20/20","gender","death","Count",2523756,907,35.9384980164485
"Alabama","MALE",964,"08/20/20","gender","death","Count",2364115,964,40.7763581720855
"Alabama","UNKNOWN",1,"08/20/20","gender","death","Count",NA,1,NA
"Alabama","",880652,"08/20/20","total","test","Count",4887871,880652,18017.0876031712
"Alabama","",111478,"08/20/20","total","case","Count",4887871,111478,2280.70667167771
"Alabama","HISPANIC",6672,"08/20/20","eth","case","Count",217181,6672,3072.09194174444
"Alabama","NON HISPANIC",50896,"08/20/20","eth","case","Count",4670690,50896,1089.68910375127
"Alabama","UNKNOWN",49216,"08/20/20","eth","case","Count",NA,49216,NA
"Alabama","",1944,"08/20/20","total","death","Count",4887871,1944,39.7719170575492
"Alabama","HISPANIC",56,"08/20/20","eth","death","Count",217181,56,25.7849443551692
"Alabama","NON HISPANIC",1594,"08/20/20","eth","death","Count",4670690,1594,34.1277198872115
"Alabama","UNKNOWN",226,"08/20/20","eth","death","Count",NA,226,NA
"Alabama","",12958,"08/20/20","total","hosp","Count",4887871,12958,265.105196106853
"Alaska","AI/AN",602,"08/16/20","race","case","Count",113516,602,530.321716762395
"Alaska","ASIAN",113,"08/16/20","race","case","Count",49025,113,230.494645588985
"Alaska","BLACK",151,"08/16/20","race","case","Count",27942,151,540.405124901582
"Alaska","HN/PI",181,"08/16/20","race","case","Count",10221,181,1770.86390764113
"Alaska","MULTI",126,"08/16/20","race","case","Count",54855,126,229.696472518458
"Alaska","OTHER",113,"08/16/20","race","case","Count",NA,113,NA
"Alaska","UNKNOWN",400,"08/16/20","race","case","Count",NA,400,NA
