"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",1229,"12/21/20","race","case","Count",73167,1229,1679.71899900228
"Alabama","BLACK",55466,"12/21/20","race","case","Count",1310802,55466,4231.45524648269
"Alabama","OTHER",29272,"12/21/20","race","case","Count",NA,29272,NA
"Alabama","UNKNOWN",77637,"12/21/20","race","case","Count",NA,77637,NA
"Alabama","WHITE",101187,"12/21/20","race","case","Count",3379955,101187,2993.73808231175
"Alabama","65+",44381,"12/21/20","age","case","Count",826894,44381,5367.19337666013
"Alabama","0-4",5296,"12/21/20","age","case","Count",293203,5296,1806.25709832437
"Alabama","18-24",34401,"12/21/20","age","case","Count",452658,34401,7599.77731532415
"Alabama","25-49",100213,"12/21/20","age","case","Count",1548808,100213,6470.33073176275
"Alabama","5-17",24702,"12/21/20","age","case","Count",796637,24702,3100.7849246269
"Alabama","50-64",55798,"12/21/20","age","case","Count",969671,55798,5754.32285795904
"Alabama","FEMALE",144010,"12/21/20","gender","case","Count",2523756,144010,5706.17761780457
"Alabama","MALE",116755,"12/21/20","gender","case","Count",2364115,116755,4938.63454188988
"Alabama","UNKNOWN",4026,"12/21/20","gender","case","Count",NA,4026,NA
"Alabama","ASIAN",14,"12/21/20","race","death","Count",73167,14,19.1343091831017
"Alabama","BLACK",1272,"12/21/20","race","death","Count",1310802,1272,97.0398275254386
"Alabama","OTHER",121,"12/21/20","race","death","Count",NA,121,NA
"Alabama","UNKNOWN",213,"12/21/20","race","death","Count",NA,213,NA
"Alabama","WHITE",2229,"12/21/20","race","death","Count",3379955,2229,65.9476235630356
"Alabama","65+",2993,"12/21/20","age","death","Count",826894,2993,361.956913461701
"Alabama","0-4",5,"12/21/20","age","death","Count",293203,5,1.70530315174128
"Alabama","18-24",9,"12/21/20","age","death","Count",452658,9,1.98825603435706
"Alabama","25-49",182,"12/21/20","age","death","Count",1548808,182,11.75097236068
"Alabama","50-64",660,"12/21/20","age","death","Count",969671,660,68.0643228476463
"Alabama","FEMALE",1799,"12/21/20","gender","death","Count",2523756,1799,71.2826438055026
"Alabama","MALE",2035,"12/21/20","gender","death","Count",2364115,2035,86.0787229047656
"Alabama","UNKNOWN",7,"12/21/20","gender","death","Count",NA,7,NA
"Alabama","",1790301,"12/21/20","total","test","Count",4887871,1790301,36627.4191769791
"Alabama","",324832,"12/21/20","total","case","Count",4887871,324832,6645.67456874373
"Alabama","HISPANIC",10039,"12/21/20","eth","case","Count",217181,10039,4622.41172109899
"Alabama","NON HISPANIC",113285,"12/21/20","eth","case","Count",4670690,113285,2425.44463451867
"Alabama","UNKNOWN",141467,"12/21/20","eth","case","Count",NA,141467,NA
"Alabama","",4389,"12/21/20","total","death","Count",4887871,4389,89.793695455547
"Alabama","HISPANIC",92,"12/21/20","eth","death","Count",217181,92,42.3609800120637
"Alabama","NON HISPANIC",3117,"12/21/20","eth","death","Count",4670690,3117,66.735321761881
"Alabama","UNKNOWN",640,"12/21/20","eth","death","Count",NA,640,NA
"Alabama","",30994,"12/21/20","total","hosp","Count",4887871,30994,634.100204363004
"Alaska","AI/AN",8644,"12/20/20","race","case","Count",113516,8644,7614.78558088728
"Alaska","ASIAN",1734,"12/20/20","race","case","Count",49025,1734,3536.97093319735
"Alaska","BLACK",1138,"12/20/20","race","case","Count",27942,1138,4072.72206713907
"Alaska","HN/PI",1247,"12/20/20","race","case","Count",10221,1247,12200.3717835828
"Alaska","MULTI",3401,"12/20/20","race","case","Count",54855,3401,6199.98177012123
"Alaska","OTHER",5444,"12/20/20","race","case","Count",NA,5444,NA
"Alaska","UNKNOWN",890,"12/20/20","race","case","Count",NA,890,NA
