"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",1110,"12/16/20","race","case","Count",73167,1110,1517.07737094592
"Alabama","BLACK",52700,"12/16/20","race","case","Count",1310802,52700,4020.43939511841
"Alabama","OTHER",27980,"12/16/20","race","case","Count",NA,27980,NA
"Alabama","UNKNOWN",73806,"12/16/20","race","case","Count",NA,73806,NA
"Alabama","WHITE",94253,"12/16/20","race","case","Count",3379955,94253,2788.58742202189
"Alabama","65+",41875,"12/16/20","age","case","Count",826894,41875,5064.13155737011
"Alabama","0-4",4850,"12/16/20","age","case","Count",293203,4850,1654.14405718905
"Alabama","18-24",32868,"12/16/20","age","case","Count",452658,32868,7261.111037472
"Alabama","25-49",94721,"12/16/20","age","case","Count",1548808,94721,6115.7354559119
"Alabama","5-17",22987,"12/16/20","age","case","Count",796637,22987,2885.5049413974
"Alabama","50-64",52548,"12/16/20","age","case","Count",969671,52548,5419.15763181533
"Alabama","FEMALE",135896,"12/16/20","gender","case","Count",2523756,135896,5384.67268626603
"Alabama","MALE",110285,"12/16/20","gender","case","Count",2364115,110285,4664.95919191748
"Alabama","UNKNOWN",3668,"12/16/20","gender","case","Count",NA,3668,NA
"Alabama","ASIAN",14,"12/16/20","race","death","Count",73167,14,19.1343091831017
"Alabama","BLACK",1242,"12/16/20","race","death","Count",1310802,1242,94.7511523479519
"Alabama","OTHER",117,"12/16/20","race","death","Count",NA,117,NA
"Alabama","UNKNOWN",198,"12/16/20","race","death","Count",NA,198,NA
"Alabama","WHITE",2133,"12/16/20","race","death","Count",3379955,2133,63.1073490623396
"Alabama","65+",2874,"12/16/20","age","death","Count",826894,2874,347.565709752399
"Alabama","0-4",5,"12/16/20","age","death","Count",293203,5,1.70530315174128
"Alabama","18-24",8,"12/16/20","age","death","Count",452658,8,1.76733869720628
"Alabama","25-49",176,"12/16/20","age","death","Count",1548808,176,11.3635776674707
"Alabama","50-64",641,"12/16/20","age","death","Count",969671,641,66.1048953717292
"Alabama","FEMALE",1734,"12/16/20","gender","death","Count",2523756,1734,68.7071174867935
"Alabama","MALE",1955,"12/16/20","gender","death","Count",2364115,1955,82.6947927660033
"Alabama","UNKNOWN",7,"12/16/20","gender","death","Count",NA,7,NA
"Alabama","",1732185,"12/16/20","total","test","Count",4887871,1732185,35438.4352614871
"Alabama","",305640,"12/16/20","total","case","Count",4887871,305640,6253.02918182579
"Alabama","HISPANIC",9810,"12/16/20","eth","case","Count",217181,9810,4516.96971650375
"Alabama","NON HISPANIC",107295,"12/16/20","eth","case","Count",4670690,107295,2297.19805853097
"Alabama","UNKNOWN",132744,"12/16/20","eth","case","Count",NA,132744,NA
"Alabama","",4198,"12/16/20","total","death","Count",4887871,4198,85.8860636870327
"Alabama","HISPANIC",92,"12/16/20","eth","death","Count",217181,92,42.3609800120637
"Alabama","NON HISPANIC",3012,"12/16/20","eth","death","Count",4670690,3012,64.487259912347
"Alabama","UNKNOWN",600,"12/16/20","eth","death","Count",NA,600,NA
"Alabama","",28913,"12/16/20","total","hosp","Count",4887871,28913,591.525431010761
"Alaska","AI/AN",7508,"12/07/20","race","case","Count",113516,7508,6614.04559709644
"Alaska","ASIAN",1367,"12/07/20","race","case","Count",49025,1367,2788.37327893932
"Alaska","BLACK",962,"12/07/20","race","case","Count",27942,962,3442.84589506836
"Alaska","HN/PI",1086,"12/07/20","race","case","Count",10221,1086,10625.1834458468
"Alaska","MULTI",2663,"12/07/20","race","case","Count",54855,2663,4854.61671679883
"Alaska","OTHER",4466,"12/07/20","race","case","Count",NA,4466,NA
"Alaska","UNKNOWN",839,"12/07/20","race","case","Count",NA,839,NA
"Alaska","WHITE",10743,"12/07/20","race","case","Count",481879,10743,2229.39783638631
"Alaska","0-9",2204,"12/07/20","age","case","Count",105171,2204,2095.63472820454
"Alaska","10-19",4346,"12/07/20","age","case","Count",96022,4346,4526.04611443211
"Alaska","20-29",7549,"12/07/20","age","case","Count",114672,7549,6583.12404074229
"Alaska","30-39",7028,"12/07/20","age","case","Count",108865,7028,6455.70201625867
"Alaska","40-49",5256,"12/07/20","age","case","Count",86536,5256,6073.77276509199
"Alaska","50-59",4744,"12/07/20","age","case","Count",93805,4744,5057.29971749907
"Alaska","60-69",3435,"12/07/20","age","case","Count",80434,3435,4270.58209215009
"Alaska","70-79",1551,"12/07/20","age","case","Count",37370,1551,4150.38801177415
"Alaska","80+",645,"12/07/20","age","case","Count",14563,645,4429.03247957152
