"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","UNKNOWN",305090,"01/06/20","race","case","Count",NA,305090,NA
"Alabama","65+",305090,"01/06/20","age","case","Count",826894,305090,36895.9020140429
"Alabama","FEMALE",165962,"01/06/20","gender","case","Count",2523756,165962,6575.99229085538
"Alabama","MALE",134479,"01/06/20","gender","case","Count",2364115,134479,5688.34426413267
"Alabama","UNKNOWN",4649,"01/06/20","gender","case","Count",NA,4649,NA
"Alabama","UNKNOWN",4266,"01/06/20","race","death","Count",NA,4266,NA
"Alabama","65+",4266,"01/06/20","age","death","Count",826894,4266,515.906512805753
"Alabama","FEMALE",2007,"01/06/20","gender","death","Count",2523756,2007,79.5243280253717
"Alabama","MALE",2241,"01/06/20","gender","death","Count",2364115,2241,94.7923430120785
"Alabama","UNKNOWN",8,"01/06/20","gender","death","Count",NA,8,NA
"Alabama","",1910881,"01/06/20","total","test","Count",4887871,1910881,39094.3418924108
"Alabama","",379593,"01/06/20","total","case","Count",4887871,379593,7766.01919322339
"Alabama","UNKNOWN",305090,"01/06/20","eth","case","Count",NA,305090,NA
"Alabama","",4886,"01/06/20","total","death","Count",4887871,4886,99.9617215757126
"Alabama","UNKNOWN",4266,"01/06/20","eth","death","Count",NA,4266,NA
"Alabama","",35430,"01/06/20","total","hosp","Count",4887871,35430,724.855463656876
"Alaska","AI/AN",9721,"01/04/20","race","case","Count",113516,9721,8563.55051270306
"Alaska","ASIAN",1841,"01/04/20","race","case","Count",49025,1841,3755.22692503825
"Alaska","BLACK",1208,"01/04/20","race","case","Count",27942,1208,4323.24099921265
"Alaska","HN/PI",1316,"01/04/20","race","case","Count",10221,1316,12875.4524997554
"Alaska","MULTI",3744,"01/04/20","race","case","Count",54855,3744,6825.26661197703
"Alaska","OTHER",5968,"01/04/20","race","case","Count",NA,5968,NA
"Alaska","UNKNOWN",915,"01/04/20","race","case","Count",NA,915,NA
"Alaska","WHITE",14270,"01/04/20","race","case","Count",481879,14270,2961.32431585522
"Alaska","0-9",2972,"01/04/20","age","case","Count",105171,2972,2825.87405273317
"Alaska","10-19",5523,"01/04/20","age","case","Count",96022,5523,5751.80687759055
"Alaska","20-29",9720,"01/04/20","age","case","Count",114672,9720,8476.34993721222
"Alaska","30-39",9027,"01/04/20","age","case","Count",108865,9027,8291.92118679098
"Alaska","40-49",6577,"01/04/20","age","case","Count",86536,6577,7600.30507534437
"Alaska","50-59",6095,"01/04/20","age","case","Count",93805,6095,6497.52145408027
"Alaska","60-69",4351,"01/04/20","age","case","Count",80434,4351,5409.40398339011
"Alaska","70-79",1922,"01/04/20","age","case","Count",37370,1922,5143.16296494514
"Alaska","80+",819,"01/04/20","age","case","Count",14563,819,5623.84124150244
"Alaska","UNKNOWN",0,"01/04/20","age","case",NA,NA,0,NA
"Alaska","FEMALE",22512,"01/04/20","gender","case","Count",352865,22512,6379.77696852904
"Alaska","MALE",24470,"01/04/20","gender","case","Count",384573,24470,6362.90119171133
"Alaska","UNKNOWN",24,"01/04/20","gender","case","Count",NA,24,NA
"Alaska","AI/AN",80,"01/04/20","race","death","Count",113516,80,70.4746467458332
"Alaska","ASIAN",20,"01/04/20","race","death","Count",49025,20,40.7955124936257
"Alaska","BLACK",9,"01/04/20","race","death","Count",27942,9,32.209576980889
"Alaska","HN/PI",14,"01/04/20","race","death","Count",10221,14,136.972898933568
"Alaska","MULTI",7,"01/04/20","race","death","Count",54855,7,12.7609151399143
"Alaska","OTHER",4,"01/04/20","race","death","Count",NA,4,NA
"Alaska","UNKNOWN",2,"01/04/20","race","death","Count",NA,2,NA
"Alaska","WHITE",82,"01/04/20","race","death","Count",481879,82,17.0167199649705
"Alaska","0-9",0,"01/04/20","age","death",NA,105171,0,0
"Alaska","10-19",0,"01/04/20","age","death",NA,96022,0,0
"Alaska","20-29",3,"01/04/20","age","death","Count",114672,3,2.61615738802846
"Alaska","30-39",5,"01/04/20","age","death","Count",108865,5,4.59284434850503
"Alaska","40-49",8,"01/04/20","age","death","Count",86536,8,9.24470740501063
"Alaska","50-59",15,"01/04/20","age","death","Count",93805,15,15.990618836949
"Alaska","60-69",40,"01/04/20","age","death","Count",80434,40,49.7302135912674
"Alaska","70-79",67,"01/04/20","age","death","Count",37370,67,179.288199090179
"Alaska","80+",79,"01/04/20","age","death","Count",14563,79,542.470644784728
"Alaska","UNKNOWN",0,"01/04/20","age","death",NA,NA,0,NA
