"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",80,"05/23/20","race","case","Count",NA,80,NA
"Alabama","BLACK",5825,"05/23/20","race","case","Count",NA,5825,NA
"Alabama","OTHER",566,"05/23/20","race","case","Count",NA,566,NA
"Alabama","UNKNOWN",1975,"05/23/20","race","case","Count",NA,1975,NA
"Alabama","WHITE",5704,"05/23/20","race","case","Count",NA,5704,NA
"Alabama","5-24",1587,"05/23/20","age","case","Count",1249295,1587,127.031645848258
"Alabama","65+",3368,"05/23/20","age","case","Count",826894,3368,407.307345318747
"Alabama","0-4",138,"05/23/20","age","case","Count",293203,138,47.0663669880595
"Alabama","50-64",3409,"05/23/20","age","case","Count",969671,3409,351.562540284282
"Alabama","25-49",5633,"05/23/20","age","case","Count",1548808,5633,363.699051141265
"Alabama","UNKNOWN",15,"05/23/20","age","case","Count",NA,15,NA
"Alabama","FEMALE",8212,"05/23/20","gender","case","Count",2523756,8212,325.388032757525
"Alabama","MALE",5823,"05/23/20","gender","case","Count",2364115,5823,246.30781497516
"Alabama","UNKNOWN/OTHER",115,"05/23/20","gender","case","Count",NA,115,NA
"Alabama","ASIAN",3,"05/23/20","race","death","Count",NA,3,NA
"Alabama","BLACK",238,"05/23/20","race","death","Count",NA,238,NA
"Alabama","OTHER",7,"05/23/20","race","death","Count",NA,7,NA
"Alabama","UNKNOWN",21,"05/23/20","race","death","Count",NA,21,NA
"Alabama","WHITE",280,"05/23/20","race","death","Count",NA,280,NA
"Alabama","65+",448,"05/23/20","age","death","Count",826894,448,54.1786492585507
"Alabama","50-64",86,"05/23/20","age","death","Count",969671,86,8.86898752257209
"Alabama","25-49",15,"05/23/20","age","death","Count",1548808,15,0.968486733023073
"Alabama","FEMALE",247,"05/23/20","gender","death","Count",2523756,247,9.78700001109457
"Alabama","MALE",300,"05/23/20","gender","death","Count",2364115,300,12.6897380203586
"Alabama","",14150,"05/23/20","total","case","Count",4887871,14150,289.492091751194
"Alabama","UNKNOWN",2766,"05/23/20","eth","case","Count",NA,2766,NA
"Alabama","NON HISPANIC",10190,"05/23/20","eth","case","Count",4670690,10190,218.169049969062
"Alabama","HISPANIC",1194,"05/23/20","eth","case","Count",217181,1194,549.771849287
"Alabama","",549,"05/23/20","total","death","Count",4887871,549,11.2318839838449
"Alabama","UNKNOWN",67,"05/23/20","eth","death","Count",NA,67,NA
"Alabama","NON HISPANIC",470,"05/23/20","eth","death","Count",4670690,470,10.0627530407713
"Alabama","HISPANIC",12,"05/23/20","eth","death","Count",217181,12,5.52534521896483
"Alabama","",1601,"05/23/20","total","hosp","Count",4887871,1601,32.75454691828
"Alaska","AI/AN",33,"05/22/20","race","case","Count",NA,33,NA
"Alaska","ASIAN",46,"05/22/20","race","case","Count",NA,46,NA
"Alaska","BLACK",10,"05/22/20","race","case","Count",NA,10,NA
"Alaska","MULTI",15,"05/22/20","race","case","Count",NA,15,NA
"Alaska","NH/PI",14,"05/22/20","race","case","Count",NA,14,NA
"Alaska","OTHER",12,"05/22/20","race","case","Count",NA,12,NA
"Alaska","UNKNOWN",15,"05/22/20","race","case","Count",NA,15,NA
"Alaska","WHITE",263,"05/22/20","race","case","Count",NA,263,NA
"Alaska","0-10",9,"05/22/20","age","case","Count",115416,9,7.79787897691828
"Alaska","10-19",27,"05/22/20","age","case","Count",96022,27,28.1185561642124
"Alaska","20-29",70,"05/22/20","age","case","Count",114672,70,61.0436723873308
