"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",81,"05/25/20","race","case","Count",73167,81,110.705645987945
"Alabama","BLACK",6195,"05/25/20","race","case","Count",1310802,6195,472.611424151016
"Alabama","OTHER",600,"05/25/20","race","case","Count",NA,600,NA
"Alabama","UNKNOWN",2198,"05/25/20","race","case","Count",NA,2198,NA
"Alabama","WHITE",5913,"05/25/20","race","case","Count",3379955,5913,174.943157527245
"Alabama","5-24",1724,"05/25/20","age","case","Count",1249295,1724,137.997830776558
"Alabama","65+",3496,"05/25/20","age","case","Count",826894,3496,422.786959392619
"Alabama","0-4",160,"05/25/20","age","case","Count",293203,160,54.5697008557211
"Alabama","50-64",3589,"05/25/20","age","case","Count",969671,3589,370.125537424549
"Alabama","25-49",5989,"05/25/20","age","case","Count",1548808,5989,386.684469605012
"Alabama","UNKNOWN",29,"05/25/20","age","case","Count",NA,29,NA
"Alabama","FEMALE",8696,"05/25/20","gender","case","Count",2523756,8696,344.565797961451
"Alabama","MALE",6171,"05/25/20","gender","case","Count",2364115,6171,261.027911078776
"Alabama","UNKNOWN/OTHER",120,"05/25/20","gender","case","Count",NA,120,NA
"Alabama","ASIAN",3,"05/25/20","race","death","Count",73167,3,4.10020911066464
"Alabama","BLACK",247,"05/25/20","race","death","Count",1310802,247,18.8434256279743
"Alabama","OTHER",7,"05/25/20","race","death","Count",NA,7,NA
"Alabama","UNKNOWN",21,"05/25/20","race","death","Count",NA,21,NA
"Alabama","WHITE",288,"05/25/20","race","death","Count",3379955,288,8.52082350208805
"Alabama","65+",458,"05/25/20","age","death","Count",826894,458,55.3879941080719
"Alabama","50-64",90,"05/25/20","age","death","Count",969671,90,9.28149857013358
"Alabama","25-49",18,"05/25/20","age","death","Count",1548808,18,1.16218407962769
"Alabama","FEMALE",254,"05/25/20","gender","death","Count",2523756,254,10.0643643838786
"Alabama","MALE",310,"05/25/20","gender","death","Count",2364115,310,13.1127292877039
"Alabama","",14987,"05/25/20","total","case","Count",4887871,14987,306.616111595416
"Alabama","UNKNOWN",3063,"05/25/20","eth","case","Count",NA,3063,NA
"Alabama","NON HISPANIC",10666,"05/25/20","eth","case","Count",4670690,10666,228.36026368695
"Alabama","HISPANIC",1258,"05/25/20","eth","case","Count",217181,1258,579.240357121479
"Alabama","",566,"05/25/20","total","death","Count",4887871,566,11.5796836700478
"Alabama","UNKNOWN",70,"05/25/20","eth","death","Count",NA,70,NA
"Alabama","NON HISPANIC",484,"05/25/20","eth","death","Count",4670690,484,10.3624946207091
"Alabama","HISPANIC",12,"05/25/20","eth","death","Count",217181,12,5.52534521896483
"Alabama","",1641,"05/25/20","total","hosp","Count",4887871,1641,33.5728991211102
"Alaska","AI/AN",33,"05/24/20","race","case","Count",113516,33,29.0707917826562
"Alaska","ASIAN",46,"05/24/20","race","case","Count",49025,46,93.8296787353391
"Alaska","BLACK",10,"05/24/20","race","case","Count",27942,10,35.7884188676544
"Alaska","MULTI",15,"05/24/20","race","case","Count",54855,15,27.3448181569593
"Alaska","NH/PI",14,"05/24/20","race","case","Count",10221,14,136.972898933568
"Alaska","OTHER",12,"05/24/20","race","case","Count",NA,12,NA
"Alaska","UNKNOWN",15,"05/24/20","race","case","Count",NA,15,NA
"Alaska","WHITE",264,"05/24/20","race","case","Count",481879,264,54.7855374481976
"Alaska","0-9",9,"05/24/20","age","case","Count",105171,9,8.55749208431982
"Alaska","10-19",27,"05/24/20","age","case","Count",96022,27,28.1185561642124
"Alaska","20-29",70,"05/24/20","age","case","Count",114672,70,61.0436723873308
"Alaska","30-39",81,"05/24/20","age","case","Count",108865,81,74.4040784457815
"Alaska","40-49",58,"05/24/20","age","case","Count",86536,58,67.0241286863271
"Alaska","50-59",72,"05/24/20","age","case","Count",93805,72,76.7549704173552
"Alaska","60-69",56,"05/24/20","age","case","Count",80434,56,69.6222990277743
"Alaska","70-79",28,"05/24/20","age","case","Count",37370,28,74.9264115600749
"Alaska","80+",8,"05/24/20","age","case","Count",14563,8,54.933736180732
"Alaska","UNKNOWN",0,"05/24/20","age","case","Count",NA,0,NA
"Alaska","FEMALE",200,"05/24/20","gender","case","Count",352865,200,56.6788998625537
"Alaska","MALE",209,"05/24/20","gender","case","Count",384573,209,54.3459889279799
"Alaska","UNKNOWN/OTHER",0,"05/24/20","gender","case","Count",NA,0,NA
"Alaska","AI/AN",2,"05/24/20","race","death","Count",113516,2,1.76186616864583
"Alaska","ASIAN",2,"05/24/20","race","death","Count",49025,2,4.07955124936257
"Alaska","BLACK",0,"05/24/20","race","death","Count",27942,0,0
"Alaska","MULTI",0,"05/24/20","race","death","Count",54855,0,0
"Alaska","NH/PI",1,"05/24/20","race","death","Count",10221,1,9.78377849525487
"Alaska","OTHER",0,"05/24/20","race","death","Count",NA,0,NA
"Alaska","UNKNOWN",0,"05/24/20","race","death","Count",NA,0,NA
"Alaska","WHITE",5,"05/24/20","race","death","Count",481879,5,1.03760487591283
"Alaska","0-9",0,"05/24/20","age","death","Count",105171,0,0
"Alaska","10-19",0,"05/24/20","age","death","Count",96022,0,0
"Alaska","20-29",0,"05/24/20","age","death","Count",114672,0,0
"Alaska","30-39",2,"05/24/20","age","death","Count",108865,2,1.83713773940201
"Alaska","40-49",0,"05/24/20","age","death","Count",86536,0,0
"Alaska","50-59",1,"05/24/20","age","death","Count",93805,1,1.0660412557966
"Alaska","60-69",1,"05/24/20","age","death","Count",80434,1,1.24325533978168
"Alaska","70-79",5,"05/24/20","age","death","Count",37370,5,13.3797163500134
"Alaska","80+",1,"05/24/20","age","death","Count",14563,1,6.8667170225915
"Alaska","UNKNOWN",0,"05/24/20","age","death","Count",NA,0,NA
