"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",79,"05/24/20","race","case","Count",73167,79,107.972173247502
"Alabama","BLACK",5973,"05/24/20","race","case","Count",1310802,5973,455.675227837614
"Alabama","OTHER",581,"05/24/20","race","case","Count",NA,581,NA
"Alabama","UNKNOWN",2048,"05/24/20","race","case","Count",NA,2048,NA
"Alabama","WHITE",5798,"05/24/20","race","case","Count",3379955,5798,171.540745364953
"Alabama","5-24",1643,"05/24/20","age","case","Count",1249295,1643,131.514173994133
"Alabama","65+",3407,"05/24/20","age","case","Count",826894,3407,412.02379023188
"Alabama","0-4",146,"05/24/20","age","case","Count",293203,146,49.7948520308455
"Alabama","50-64",3486,"05/24/20","age","case","Count",969671,3486,359.503377949841
"Alabama","25-49",5776,"05/24/20","age","case","Count",1548808,5776,372.931957996085
"Alabama","UNKNOWN",21,"05/24/20","age","case","Count",NA,21,NA
"Alabama","FEMALE",8402,"05/24/20","gender","case","Count",2523756,8402,332.916494304521
"Alabama","MALE",5962,"05/24/20","gender","case","Count",2364115,5962,252.187393591259
"Alabama","UNKNOWN/OTHER",115,"05/24/20","gender","case","Count",NA,115,NA
"Alabama","ASIAN",3,"05/24/20","race","death","Count",73167,3,4.10020911066464
"Alabama","BLACK",239,"05/24/20","race","death","Count",1310802,239,18.2331122473112
"Alabama","OTHER",7,"05/24/20","race","death","Count",NA,7,NA
"Alabama","UNKNOWN",21,"05/24/20","race","death","Count",NA,21,NA
"Alabama","WHITE",281,"05/24/20","race","death","Count",3379955,281,8.31372015307896
"Alabama","65+",450,"05/24/20","age","death","Count",826894,450,54.4205182284549
"Alabama","50-64",86,"05/24/20","age","death","Count",969671,86,8.86898752257209
"Alabama","25-49",15,"05/24/20","age","death","Count",1548808,15,0.968486733023073
"Alabama","FEMALE",248,"05/24/20","gender","death","Count",2523756,248,9.82662349292087
"Alabama","MALE",301,"05/24/20","gender","death","Count",2364115,301,12.7320371470931
"Alabama","",14479,"05/24/20","total","case","Count",4887871,14479,296.223038619473
"Alabama","UNKNOWN",2871,"05/24/20","eth","case","Count",NA,2871,NA
"Alabama","NON HISPANIC",10386,"05/24/20","eth","case","Count",4670690,10386,222.365432088193
"Alabama","HISPANIC",1222,"05/24/20","eth","case","Count",217181,1222,562.664321464585
"Alabama","",551,"05/24/20","total","death","Count",4887871,551,11.2728015939864
"Alabama","UNKNOWN",68,"05/24/20","eth","death","Count",NA,68,NA
"Alabama","NON HISPANIC",471,"05/24/20","eth","death","Count",4670690,471,10.084163153624
"Alabama","HISPANIC",12,"05/24/20","eth","death","Count",217181,12,5.52534521896483
"Alabama","",1619,"05/24/20","total","hosp","Count",4887871,1619,33.1228054095536
"Alaska","AI/AN",33,"05/23/20","race","case","Count",113516,33,29.0707917826562
"Alaska","ASIAN",46,"05/23/20","race","case","Count",49025,46,93.8296787353391
"Alaska","BLACK",10,"05/23/20","race","case","Count",27942,10,35.7884188676544
"Alaska","MULTI",15,"05/23/20","race","case","Count",54855,15,27.3448181569593
"Alaska","NH/PI",14,"05/23/20","race","case","Count",10221,14,136.972898933568
"Alaska","OTHER",12,"05/23/20","race","case","Count",NA,12,NA
"Alaska","UNKNOWN",15,"05/23/20","race","case","Count",NA,15,NA
"Alaska","WHITE",263,"05/23/20","race","case","Count",481879,263,54.578016473015
"Alaska","0-10",9,"05/23/20","age","case","Count",115416,9,7.79787897691828
"Alaska","10-19",27,"05/23/20","age","case","Count",96022,27,28.1185561642124
"Alaska","20-29",70,"05/23/20","age","case","Count",114672,70,61.0436723873308
"Alaska","30-39",80,"05/23/20","age","case","Count",108865,80,73.4855095760805
"Alaska","40-49",58,"05/23/20","age","case","Count",86536,58,67.0241286863271
"Alaska","50-59",72,"05/23/20","age","case","Count",93805,72,76.7549704173552
"Alaska","60-69",56,"05/23/20","age","case","Count",80434,56,69.6222990277743
"Alaska","70-79",28,"05/23/20","age","case","Count",37370,28,74.9264115600749
"Alaska","80+",8,"05/23/20","age","case","Count",14563,8,54.933736180732
"Alaska","UNKNOWN",0,"05/23/20","age","case","Count",NA,0,NA
"Alaska","FEMALE",200,"05/23/20","gender","case","Count",352865,200,56.6788998625537
"Alaska","MALE",208,"05/23/20","gender","case","Count",384573,208,54.0859602728221
"Alaska","UNKNOWN/OTHER",0,"05/23/20","gender","case","Count",NA,0,NA
"Alaska","AI/AN",2,"05/23/20","race","death","Count",113516,2,1.76186616864583
"Alaska","ASIAN",2,"05/23/20","race","death","Count",49025,2,4.07955124936257
"Alaska","BLACK",0,"05/23/20","race","death","Count",27942,0,0
"Alaska","MULTI",0,"05/23/20","race","death","Count",54855,0,0
"Alaska","NH/PI",1,"05/23/20","race","death","Count",10221,1,9.78377849525487
"Alaska","OTHER",0,"05/23/20","race","death","Count",NA,0,NA
"Alaska","UNKNOWN",0,"05/23/20","race","death","Count",NA,0,NA
"Alaska","WHITE",5,"05/23/20","race","death","Count",481879,5,1.03760487591283
"Alaska","0-10",0,"05/23/20","age","death","Count",115416,0,0
"Alaska","10-19",0,"05/23/20","age","death","Count",96022,0,0
"Alaska","20-29",0,"05/23/20","age","death","Count",114672,0,0
"Alaska","30-39",2,"05/23/20","age","death","Count",108865,2,1.83713773940201
"Alaska","40-49",0,"05/23/20","age","death","Count",86536,0,0
"Alaska","50-59",1,"05/23/20","age","death","Count",93805,1,1.0660412557966
"Alaska","60-69",1,"05/23/20","age","death","Count",80434,1,1.24325533978168
"Alaska","70-79",5,"05/23/20","age","death","Count",37370,5,13.3797163500134
"Alaska","80+",1,"05/23/20","age","death","Count",14563,1,6.8667170225915
"Alaska","UNKNOWN",0,"05/23/20","age","death","Count",NA,0,NA
"Alaska","FEMALE",5,"05/23/20","gender","death","Count",352865,5,1.41697249656384
"Alaska","MALE",5,"05/23/20","gender","death","Count",384573,5,1.30014327578899
"Alaska","UNKNOWN/OTHER",0,"05/23/20","gender","death","Count",NA,0,NA
"Alaska","AI/AN",7,"05/23/20","race","hosp","Count",113516,7,6.1665315902604
"Alaska","ASIAN",7,"05/23/20","race","hosp","Count",49025,7,14.278429372769
"Alaska","BLACK",0,"05/23/20","race","hosp","Count",27942,0,0
"Alaska","MULTI",0,"05/23/20","race","hosp","Count",54855,0,0
"Alaska","NH/PI",4,"05/23/20","race","hosp","Count",10221,4,39.1351139810195
"Alaska","OTHER",4,"05/23/20","race","hosp","Count",NA,4,NA
"Alaska","UNKNOWN",0,"05/23/20","race","hosp","Count",NA,0,NA
"Alaska","WHITE",23,"05/23/20","race","hosp","Count",481879,23,4.77298242919903
"Alaska","0-10",0,"05/23/20","age","hosp","Count",115416,0,0
"Alaska","10-19",1,"05/23/20","age","hosp","Count",96022,1,1.04142800608194
"Alaska","20-29",3,"05/23/20","age","hosp","Count",114672,3,2.61615738802846
"Alaska","30-39",5,"05/23/20","age","hosp","Count",108865,5,4.59284434850503
"Alaska","40-49",2,"05/23/20","age","hosp","Count",86536,2,2.31117685125266
"Alaska","50-59",8,"05/23/20","age","hosp","Count",93805,8,8.52833004637279
"Alaska","60-69",9,"05/23/20","age","hosp","Count",80434,9,11.1892980580352
"Alaska","70-79",14,"05/23/20","age","hosp","Count",37370,14,37.4632057800375
"Alaska","80+",3,"05/23/20","age","hosp","Count",14563,3,20.6001510677745
"Alaska","UNKNOWN",0,"05/23/20","age","hosp","Count",NA,0,NA
"Alaska","FEMALE",19,"05/23/20","gender","hosp","Count",352865,19,5.3844954869426
"Alaska","MALE",26,"05/23/20","gender","hosp","Count",384573,26,6.76074503410276
"Alaska","UNKNOWN/OTHER",0,"05/23/20","gender","hosp","Count",NA,0,NA
"Alaska","",43507,"05/23/20","total","test","Count",737438,43507,5899.75021628937
"Alaska","",408,"05/23/20","total","case","Count",737438,408,55.3266850908144
"Alaska","HISPANIC",39,"05/23/20","eth","case","Count",53288,39,73.1872091277586
"Alaska","NON HISPANIC",348,"05/23/20","eth","case","Count",684150,348,50.8660381495286
"Alaska","UNKNOWN",21,"05/23/20","eth","case","Count",NA,21,NA
"Alaska","",10,"05/23/20","total","death","Count",737438,10,1.35604620320624
"Alaska","HISPANIC",0,"05/23/20","eth","death","Count",53288,0,0
"Alaska","NON HISPANIC",10,"05/23/20","eth","death","Count",684150,10,1.46166776291749
"Alaska","UNKNOWN",0,"05/23/20","eth","death","Count",NA,0,NA
"Alaska","",45,"05/23/20","total","hosp","Count",737438,45,6.10220791442806
"Alaska","HISPANIC",4,"05/23/20","eth","hosp","Count",53288,4,7.50638042335986
"Alaska","NON HISPANIC",39,"05/23/20","eth","hosp","Count",684150,39,5.70050427537821
"Alaska","UNKNOWN",2,"05/23/20","eth","hosp","Count",NA,2,NA
"Arizona","AI/AN",1908,"05/23/20","race","case","Count",380160,1908,501.893939393939
"Arizona","NH ASIAN",175,"05/23/20","race","case","Count",244348,175,71.6191661073551
"Arizona","NH BLACK",522,"05/23/20","race","case","Count",313875,522,166.308243727599
"Arizona","HISPANIC",3231,"05/23/20","race","case","Count",2266343,3231,142.564475015476
"Arizona","MULTI",0,"05/23/20","race","case","Count",205915,0,0
"Arizona","OTHER",374,"05/23/20","race","case","Count",NA,374,NA
"Arizona","UNKNOWN",6402,"05/23/20","race","case","Count",NA,6402,NA
"Arizona","NH WHITE",3427,"05/23/20","race","case","Count",3902867,3427,87.8072452891682
"Arizona","0-19",1361,"05/23/20","age","case","Count",1837877,1361,74.0528337859389
"Arizona","20-44",6311,"05/23/20","age","case","Count",2358452,6311,267.590775644363
"Arizona","45-54",2654,"05/23/20","age","case","Count",850790,2654,311.94536842229
"Arizona","55-64",2371,"05/23/20","age","case","Count",866277,2371,273.699982799959
"Arizona","65+",3331,"05/23/20","age","case","Count",1258250,3331,264.732763759189
"Arizona","UNKNOWN",11,"05/23/20","age","case","Count",NA,11,NA
"Arizona","FEMALE",8447,"05/23/20","gender","case","Count",3606307,8447,234.228533510874
"Arizona","MALE",7571,"05/23/20","gender","case","Count",3565339,7571,212.350073863944
"Arizona","AI/AN",132,"05/23/20","race","death","Count",380160,132,34.7222222222222
"Arizona","NH ASIAN",11,"05/23/20","race","death","Count",244348,11,4.50177615531946
"Arizona","NH BLACK",23,"05/23/20","race","death","Count",313875,23,7.32775786539227
"Arizona","HISPANIC",124,"05/23/20","race","death","Count",2266343,124,5.47136951467629
"Arizona","MULTI",0,"05/23/20","race","death","Count",205915,0,0
"Arizona","OTHER",12,"05/23/20","race","death","Count",NA,12,NA
"Arizona","UNKNOWN",162,"05/23/20","race","death","Count",NA,162,NA
"Arizona","NH WHITE",335,"05/23/20","race","death","Count",3902867,335,8.58343366555919
"Arizona","0-19",2,"05/23/20","age","death","Count",1837877,2,0.108821210559793
"Arizona","20-44",34,"05/23/20","age","death","Count",2358452,34,1.44162357342867
"Arizona","45-54",42,"05/23/20","age","death","Count",850790,42,4.93658834730074
"Arizona","55-64",95,"05/23/20","age","death","Count",866277,95,10.9664691547854
"Arizona","65+",626,"05/23/20","age","death","Count",1258250,626,49.7516391814027
"Arizona","FEMALE",359,"05/23/20","gender","death","Count",3606307,359,9.95478199720656
"Arizona","MALE",439,"05/23/20","gender","death","Count",3565339,439,12.3129946409023
"Arizona","AI/AN",197,"05/23/20","race","hosp","Count",380160,197,51.8202861952862
"Arizona","NH ASIAN",38,"05/23/20","race","hosp","Count",244348,38,15.55159035474
"Arizona","NH BLACK",99,"05/23/20","race","hosp","Count",313875,99,31.5412186379928
"Arizona","HISPANIC",527,"05/23/20","race","hosp","Count",2266343,527,23.2533204373742
"Arizona","MULTI",0,"05/23/20","race","hosp","Count",205915,0,0
"Arizona","OTHER",47,"05/23/20","race","hosp","Count",NA,47,NA
"Arizona","UNKNOWN",270,"05/23/20","race","hosp","Count",NA,270,NA
"Arizona","NH WHITE",752,"05/23/20","race","hosp","Count",3902867,752,19.2678869149269
"Arizona","0-19",17,"05/23/20","age","hosp","Count",1837877,17,0.924980289758237
"Arizona","20-44",370,"05/23/20","age","hosp","Count",2358452,370,15.6882565343709
"Arizona","45-54",311,"05/23/20","age","hosp","Count",850790,311,36.5542613335841
