"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",85,"06/01/20","race","case","Count",73167,85,116.172591468832
"Alabama","BLACK",7680,"06/01/20","race","case","Count",1310802,7680,585.900845436611
"Alabama","OTHER",794,"06/01/20","race","case","Count",NA,794,NA
"Alabama","UNKNOWN",2714,"06/01/20","race","case","Count",NA,2714,NA
"Alabama","WHITE",6973,"06/01/20","race","case","Count",3379955,6973,206.304521805764
"Alabama","25-49",7464,"06/01/20","age","case","Count",1548808,7464,481.918998352281
"Alabama","0-4",235,"06/01/20","age","case","Count",293203,235,80.1492481318404
"Alabama","5-24",2291,"06/01/20","age","case","Count",1249295,2291,183.383428253535
"Alabama","50-64",4293,"06/01/20","age","case","Count",969671,4293,442.727481795372
"Alabama","65+",3959,"06/01/20","age","case","Count",826894,3959,478.779625925451
"Alabama","UNKNOWN",4,"06/01/20","age","case","Count",NA,4,NA
"Alabama","FEMALE",10540,"06/01/20","gender","case","Count",2523756,10540,417.631498449137
"Alabama","MALE",7585,"06/01/20","gender","case","Count",2364115,7585,320.838876281399
"Alabama","UNKNOWN/OTHER",121,"06/01/20","gender","case","Count",NA,121,NA
"Alabama","ASIAN",3,"06/01/20","race","death","Count",73167,3,4.10020911066464
"Alabama","BLACK",282,"06/01/20","race","death","Count",1310802,282,21.5135466683755
"Alabama","OTHER",8,"06/01/20","race","death","Count",NA,8,NA
"Alabama","UNKNOWN",24,"06/01/20","race","death","Count",NA,24,NA
"Alabama","WHITE",327,"06/01/20","race","death","Count",3379955,327,9.6746850179958
"Alabama","25-49",22,"06/01/20","age","death","Count",1548808,22,1.42044720843384
"Alabama","50-64",103,"06/01/20","age","death","Count",969671,103,10.6221594747084
"Alabama","65+",519,"06/01/20","age","death","Count",826894,519,62.7649976901513
"Alabama","FEMALE",296,"06/01/20","gender","death","Count",2523756,296,11.728550620583
"Alabama","MALE",346,"06/01/20","gender","death","Count",2364115,346,14.6354978501469
"Alabama","",224892,"06/01/20","total","test","Count",4887871,224892,4601.0215899724
"Alabama","",18246,"06/01/20","total","case","Count",4887871,18246,373.29135732101
"Alabama","NON HISPANIC",12826,"06/01/20","eth","case","Count",4670690,12826,274.606107448792
"Alabama","UNKNOWN",3776,"06/01/20","eth","case","Count",NA,3776,NA
"Alabama","HISPANIC",1644,"06/01/20","eth","case","Count",217181,1644,756.972294998181
"Alabama","",644,"06/01/20","total","death","Count",4887871,644,13.1754704655667
"Alabama","NON HISPANIC",557,"06/01/20","eth","death","Count",4670690,557,11.9254328589566
"Alabama","UNKNOWN",75,"06/01/20","eth","death","Count",NA,75,NA
"Alabama","HISPANIC",12,"06/01/20","eth","death","Count",217181,12,5.52534521896483
"Alabama","",1876,"06/01/20","total","hosp","Count",4887871,1876,38.3807183127378
"Alaska","AI/AN",44,"05/31/20","race","case","Count",113516,44,38.7610557102083
"Alaska","ASIAN",46,"05/31/20","race","case","Count",49025,46,93.8296787353391
"Alaska","BLACK",13,"05/31/20","race","case","Count",27942,13,46.5249445279508
