"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","ASIAN",86,"05/31/20","race","case","Count",73167,86,117.539327839053
"Alabama","BLACK",7535,"05/31/20","race","case","Count",1310802,7535,574.838915412091
"Alabama","OTHER",776,"05/31/20","race","case","Count",NA,776,NA
"Alabama","UNKNOWN",2694,"05/31/20","race","case","Count",NA,2694,NA
"Alabama","WHITE",6862,"05/31/20","race","case","Count",3379955,6862,203.020454414334
"Alabama","5-24",2243,"05/31/20","age","case","Count",1249295,2243,179.541261271357
"Alabama","65+",3919,"05/31/20","age","case","Count",826894,3919,473.942246527366
"Alabama","0-4",227,"05/31/20","age","case","Count",293203,227,77.4207630890543
"Alabama","50-64",4227,"05/31/20","age","case","Count",969671,4227,435.921049510607
"Alabama","25-49",7333,"05/31/20","age","case","Count",1548808,7333,473.46088088388
"Alabama","UNKNOWN",4,"05/31/20","age","case","Count",NA,4,NA
"Alabama","FEMALE",10372,"05/31/20","gender","case","Count",2523756,10372,410.97475350232
"Alabama","MALE",7462,"05/31/20","gender","case","Count",2364115,7462,315.636083693052
"Alabama","UNKNOWN/OTHER",119,"05/31/20","gender","case","Count",NA,119,NA
"Alabama","ASIAN",3,"05/31/20","race","death","Count",73167,3,4.10020911066464
"Alabama","BLACK",278,"05/31/20","race","death","Count",1310802,278,21.208389978044
"Alabama","OTHER",7,"05/31/20","race","death","Count",NA,7,NA
"Alabama","UNKNOWN",24,"05/31/20","race","death","Count",NA,24,NA
"Alabama","WHITE",318,"05/31/20","race","death","Count",3379955,318,9.40840928355555
"Alabama","65+",508,"05/31/20","age","death","Count",826894,508,61.434718355678
"Alabama","50-64",100,"05/31/20","age","death","Count",969671,100,10.3127761890373
"Alabama","25-49",22,"05/31/20","age","death","Count",1548808,22,1.42044720843384
"Alabama","FEMALE",291,"05/31/20","gender","death","Count",2523756,291,11.5304332114515
"Alabama","MALE",337,"05/31/20","gender","death","Count",2364115,337,14.2548057095361
"Alabama","",17953,"05/31/20","total","case","Count",4887871,17953,367.296927435278
"Alabama","UNKNOWN",3733,"05/31/20","eth","case","Count",NA,3733,NA
"Alabama","NON HISPANIC",12608,"05/31/20","eth","case","Count",4670690,12608,269.938702846903
"Alabama","HISPANIC",1612,"05/31/20","eth","case","Count",217181,1612,742.238041080942
"Alabama","",630,"05/31/20","total","death","Count",4887871,630,12.8890471945761
"Alabama","UNKNOWN",75,"05/31/20","eth","death","Count",NA,75,NA
"Alabama","NON HISPANIC",543,"05/31/20","eth","death","Count",4670690,543,11.6256912790187
"Alabama","HISPANIC",12,"05/31/20","eth","death","Count",217181,12,5.52534521896483
"Alabama","",1853,"05/31/20","total","hosp","Count",4887871,1853,37.9101657961104
"Alaska","AI/AN",41,"05/30/20","race","case","Count",113516,41,36.1182564572395
"Alaska","ASIAN",46,"05/30/20","race","case","Count",49025,46,93.8296787353391
"Alaska","BLACK",13,"05/30/20","race","case","Count",27942,13,46.5249445279508
"Alaska","MULTI",16,"05/30/20","race","case","Count",54855,16,29.1678060340899
"Alaska","NH/PI",15,"05/30/20","race","case","Count",10221,15,146.756677428823
"Alaska","OTHER",12,"05/30/20","race","case","Count",NA,12,NA
"Alaska","UNKNOWN",43,"05/30/20","race","case","Count",NA,43,NA
"Alaska","WHITE",274,"05/30/20","race","case","Count",481879,274,56.8607472000232
"Alaska","0-9",11,"05/30/20","age","case","Count",105171,11,10.4591569919464
"Alaska","10-19",35,"05/30/20","age","case","Count",96022,35,36.4499802128679
"Alaska","20-29",79,"05/30/20","age","case","Count",114672,79,68.8921445514162
"Alaska","30-39",88,"05/30/20","age","case","Count",108865,88,80.8340605336885
"Alaska","40-49",64,"05/30/20","age","case","Count",86536,64,73.9576592400851
"Alaska","50-59",79,"05/30/20","age","case","Count",93805,79,84.2172592079313
"Alaska","60-69",62,"05/30/20","age","case","Count",80434,62,77.0818310664644
"Alaska","70-79",30,"05/30/20","age","case","Count",37370,30,80.2782981000803
"Alaska","80+",12,"05/30/20","age","case","Count",14563,12,82.400604271098
"Alaska","UNKNOWN",0,"05/30/20","age","case","Count",NA,0,NA
"Alaska","FEMALE",224,"05/30/20","gender","case","Count",352865,224,63.4803678460601
"Alaska","MALE",236,"05/30/20","gender","case","Count",384573,236,61.3667626172404
"Alaska","UNKNOWN/OTHER",0,"05/30/20","gender","case","Count",NA,0,NA
"Alaska","AI/AN",2,"05/30/20","race","death","Count",113516,2,1.76186616864583
"Alaska","ASIAN",2,"05/30/20","race","death","Count",49025,2,4.07955124936257
"Alaska","BLACK",0,"05/30/20","race","death","Count",27942,0,0
"Alaska","MULTI",0,"05/30/20","race","death","Count",54855,0,0
"Alaska","NH/PI",1,"05/30/20","race","death","Count",10221,1,9.78377849525487
"Alaska","OTHER",0,"05/30/20","race","death","Count",NA,0,NA
"Alaska","UNKNOWN",0,"05/30/20","race","death","Count",NA,0,NA
"Alaska","WHITE",5,"05/30/20","race","death","Count",481879,5,1.03760487591283
"Alaska","0-9",0,"05/30/20","age","death","Count",105171,0,0
"Alaska","10-19",0,"05/30/20","age","death","Count",96022,0,0
"Alaska","20-29",0,"05/30/20","age","death","Count",114672,0,0
